"","geneID","EE-SRS255459","EE-SRS266343","L2-SRS183249","L2-SRS266344","L4-SRS183251","L4-SRS266345","YA-SRS255509","YA-SRS266342","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"3448","WBGene00088835",0.0587484523454585,0.0441238639814825,0,0,0,0,0,0.0636336412734924,"CBG27421","CBG27421","","",NA,NA,NA,NA,NA,NA,NA,NA
"3449","WBGene00088838",0,0,0,0,0,0,0,0,"CBG27424","CBG27424","","",NA,NA,NA,NA,NA,NA,NA,NA
"3450","WBGene00088847",0.0587484523454585,0,0,0,0,0,0,0,"CBG27433","CBG27433","","Homeobox domain, Homeobox-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3451","WBGene00088848",0,0,0,0,0,0,0,0,"CBG27434","CBG27434","","",NA,NA,NA,NA,NA,NA,NA,NA
"3452","WBGene00088851",0,0,0,0,0,0.605826108520419,0.297250912095846,0.890870977828894,"CBG27437","CBG27437","","Protein of unknown function DUF870, Caenorhabditis species",NA,NA,NA,NA,NA,NA,NA,NA
"3453","WBGene00088854",0,0,0,0,0,0,0,0,"CBG27440","CBG27440","","",NA,NA,NA,NA,NA,NA,NA,NA
"3454","WBGene00088860",0,0,0,0,0,0.0504855090433683,0.0371563640119807,0.127267282546985,"CBG27446","CBG27446","","",NA,NA,NA,NA,NA,NA,NA,NA
"3455","WBGene00088863",0.0587484523454585,0.17649545592593,0,0.0956445298358807,0,0.151456527130105,0,0.127267282546985,"CBG27449","CBG27449","","",NA,NA,NA,NA,NA,NA,NA,NA
"3456","WBGene00088867",0,0,0,0,0,0,0.55734546017971,0.381801847640955,"CBG27453","CBG27453","","",NA,NA,NA,NA,NA,NA,NA,NA
"3457","WBGene00088875",0.0587484523454585,0,0,0,0,0,0,0,"CBG27461","CBG27461","","",NA,NA,NA,NA,NA,NA,NA,NA
"3458","WBGene00088900",0.0293742261727293,0,0,0,0,0,0,0.0636336412734924,"CBG27486","CBG27486","","Zinc finger, NHR/GATA-type",NA,NA,NA,NA,NA,NA,NA,NA
"3459","WBGene00088901",0,0,0,0,0,0,0,0,"CBG27487","CBG27487","","",NA,NA,NA,NA,NA,NA,NA,NA
"3460","WBGene00088903",0.352490714072751,0.705981823703719,0,0,0,0,0,0.127267282546985,"CBG27489","CBG27489","","",NA,NA,NA,NA,NA,NA,NA,NA
"3461","WBGene00088919",0,0.0882477279629649,0,0.0956445298358807,0,0,0,0,"CBG27505","CBG27505","","",NA,NA,NA,NA,NA,NA,NA,NA
"3462","WBGene00088931",0.616858749627314,0.397114775833342,0,0.286933589507642,0,0.100971018086737,0,0,"CBG27517","CBG27517","","",NA,NA,NA,NA,NA,NA,NA,NA
"3463","WBGene00088932",0.146871130863646,0.0441238639814825,0,0.0956445298358807,0,0.0504855090433683,0,0.127267282546985,"CBG27518","CBG27518","","",NA,NA,NA,NA,NA,NA,NA,NA
"3464","WBGene00088933",0.0587484523454585,0.17649545592593,0,0,0,0,0.0743127280239614,0,"CBG27519","CBG27519","","",NA,NA,NA,NA,NA,NA,NA,NA
"3465","WBGene00088937",0,0,0,0.286933589507642,0,0,0.0371563640119807,0,"CBG27523","CBG27523","","",NA,NA,NA,NA,NA,NA,NA,NA
"3466","WBGene00088947",0.0587484523454585,0.308867047870377,0,1.24337888786645,0,0.100971018086737,0,0.127267282546985,"CBG27533","CBG27533","","",NA,NA,NA,NA,NA,NA,NA,NA
"3467","WBGene00088949",0.704981428145502,0.617734095740754,0,0.286933589507642,0,0.201942036173473,0,0,"CBG27535","CBG27535","","",NA,NA,NA,NA,NA,NA,NA,NA
"3468","WBGene00088952",0.117496904690917,0,0,0.143466794753821,0,0,0.0371563640119807,0,"CBG27538","CBG27538","","",NA,NA,"CBN11750 | WBGene00150475",10,"CRE19836 | WBGene00085133",14.5455,NA,NA
"3469","WBGene00088955",0,0.17649545592593,0,0,0,0.201942036173473,0.631658188203672,0.636336412734924,"CBG27541","CBG27541","","",NA,NA,NA,NA,NA,NA,NA,NA
"3470","WBGene00088956",0,0,0,0.0956445298358807,0,0.403884072346946,0,0,"CBG27542","CBG27542","","",NA,NA,NA,NA,NA,NA,NA,NA
"3471","WBGene00088957",0,0.0882477279629649,0,0.191289059671761,0,0.201942036173473,0,0,"CBG27543","CBG27543","","",NA,NA,NA,NA,NA,NA,NA,NA
"3472","WBGene00088958",0.0587484523454585,0,0,0.0956445298358807,0,0,0.0743127280239614,0,"CBG27544","CBG27544","","",NA,NA,NA,NA,NA,NA,NA,NA
"3473","WBGene00088967",0,0.0882477279629649,0,0,0,0,0.111469092035942,0.127267282546985,"CBG27553","CBG27553","","",NA,NA,NA,NA,NA,NA,NA,NA
"3474","WBGene00088972",0,0,0,0,0,0,0,0,"CBG27558","CBG27558","","",NA,NA,NA,NA,NA,NA,NA,NA
"3475","WBGene00088984",0,0,0,0.478222649179403,0,0,0.0743127280239614,0,"CBG27570","CBG27570","","",NA,NA,NA,NA,NA,NA,NA,NA
"3476","WBGene00088992",0.469987618763668,0.838353415648167,0,0,0,0,0.0743127280239614,0.127267282546985,"CBG27578","CBG27578","","",NA,NA,NA,NA,NA,NA,NA,NA
"3477","WBGene00088993",0.0587484523454585,0,0,0,0,0,0.743127280239614,0.25453456509397,"CBG27579","CBG27579","","",NA,NA,NA,NA,NA,NA,NA,NA
"3478","WBGene00088994",0,0.220619319907412,0,0.0478222649179403,0,0,0,0,"CBG27580","CBG27580","","",NA,NA,NA,NA,NA,NA,NA,NA
"3479","WBGene00088996",0,0.0882477279629649,0,0,0,0,0,0,"CBG27582","CBG27582","","",NA,NA,NA,NA,NA,NA,NA,NA
"3480","WBGene00089002",0.0587484523454585,0,0,0.0956445298358807,0,0.100971018086737,0,0,"CBG27588","CBG27588","","",NA,NA,NA,NA,NA,NA,NA,NA
"3481","WBGene00089004",0,0,0,0,0,0,0.0743127280239614,0,"CBG27590","CBG27590","","",NA,NA,NA,NA,NA,NA,NA,NA
"3482","WBGene00089008",0,0,0,0,0,0,0,0.127267282546985,"CBG27594","CBG27594","","",NA,NA,NA,NA,NA,NA,NA,NA
"3483","WBGene00089010",0,0.0882477279629649,0,0,0,0,0,0,"CBG27596","CBG27596","","",NA,NA,NA,NA,NA,NA,NA,NA
"3484","WBGene00089018",0.293742261727293,0,0,0,0,0,0,0,"CBG27604","CBG27604","","",NA,NA,NA,NA,NA,NA,NA,NA
"3485","WBGene00089019",0,0,0,0,0,0,0.0743127280239614,0.25453456509397,"CBG27605","CBG27605","","",NA,NA,NA,NA,NA,NA,NA,NA
"3486","WBGene00089024",0,0,0,0.430400384261463,0,0.252427545216841,0,0.190900923820477,"CBG27610","CBG27610","","",NA,NA,NA,NA,NA,NA,NA,NA
"3487","WBGene00089025",0.675607201972773,0.308867047870377,0,0,0,0,0.0371563640119807,0.0636336412734924,"CBG27611","CBG27611","","",NA,NA,NA,NA,NA,NA,NA,NA
"3488","WBGene00089035",0.176245357036376,0,0,0,0,0.151456527130105,0,0,"CBG27621","CBG27621","","",NA,NA,NA,NA,"CRE00927 | WBGene00077853",29.2683,NA,NA
"3489","WBGene00089036",0,0,0,0.0478222649179403,0,0,0.705970916227633,0.763603695281909,"CBG27622","CBG27622","","",NA,NA,NA,NA,NA,NA,NA,NA
"3490","WBGene00089038",0.0587484523454585,0.132371591944447,0,0,0,0,0.0743127280239614,0,"CBG27624","CBG27624","","",NA,NA,NA,NA,NA,NA,NA,NA
"3491","WBGene00089039",0,0,0,0,0,0,0.0371563640119807,0,"CBG27625","CBG27625","","",NA,NA,NA,NA,NA,NA,NA,NA
"3492","WBGene00089047",0.117496904690917,0.441238639814824,0,0,0,0.151456527130105,0,0,"CBG27633","CBG27633","","",NA,NA,NA,NA,"CRE00917 | WBGene00077801",23.9234,NA,NA
"3493","WBGene00089053",0.352490714072751,0.35299091185186,0,0.286933589507642,0,0,0,0,"CBG27639","CBG27639","","",NA,NA,NA,NA,NA,NA,NA,NA
"3494","WBGene00089057",0.646232975800044,0.397114775833342,0,0.0956445298358807,0,0.151456527130105,0.0743127280239614,0.25453456509397,"CBG27643","CBG27643","","",NA,NA,NA,NA,NA,NA,NA,NA
"3495","WBGene00089059",0.264368035554563,0.0882477279629649,0,0.0478222649179403,0,0,0.297250912095846,0,"CBG27645","CBG27645","","",NA,NA,NA,NA,"CRE00387 | WBGene00077840",34.188,NA,NA
"3496","WBGene00089060",0.117496904690917,0,0,0,0,0,0,0,"CBG27646","CBG27646","","",NA,NA,NA,NA,NA,NA,NA,NA
"3497","WBGene00089062",0.176245357036376,0,0,0,0,0,0.111469092035942,0,"CBG27648","CBG27648","","",NA,NA,NA,NA,NA,NA,NA,NA
"3498","WBGene00089068",1.05747214221825,0.529486367777789,0,0,0,0,0,0.127267282546985,"CBG27654","CBG27654","","",NA,NA,NA,NA,NA,NA,NA,NA
"3499","WBGene00089074",1.02809791604552,0.397114775833342,0,0.0956445298358807,0,0,0.0743127280239614,0,"CBG27660","CBG27660","","Post-SET domain",NA,NA,NA,NA,NA,NA,NA,NA
"3500","WBGene00089082",0,0,0,0,0,0,0,0,"CBG27668","CBG27668","","",NA,NA,NA,NA,NA,NA,NA,NA
"3501","WBGene00089085",0.264368035554563,0.661857959722237,0,0,0,0,0.0371563640119807,0,"CBG27671","CBG27671","","",NA,NA,NA,NA,NA,NA,NA,NA
"3502","WBGene00089086",0,0,0,0,0,0,0,0,"CBG27672","CBG27672","","",NA,NA,NA,NA,NA,NA,NA,NA
"3503","WBGene00089087",0,0,0,0,0,0,0,0,"CBG27673","CBG27673","","",NA,NA,NA,NA,NA,NA,NA,NA
"3504","WBGene00089088",0,0,0,0,0,0.0504855090433683,0,0,"CBG27674","CBG27674","","",NA,NA,NA,NA,NA,NA,NA,NA
"3505","WBGene00089089",0,0,0,0,0,0,0,0,"CBG27675","CBG27675","","",NA,NA,NA,NA,NA,NA,NA,NA
"3506","WBGene00089090",0.0587484523454585,0,0,0,0,0,0,0,"CBG27676","CBG27676","","",NA,NA,NA,NA,NA,NA,NA,NA
"3507","WBGene00089091",0.234993809381834,0.17649545592593,0,0.0956445298358807,0,0.100971018086737,0,0,"CBG27677","CBG27677","","",NA,NA,NA,NA,NA,NA,NA,NA
"3508","WBGene00089092",0.0293742261727293,0,0,0,0,0,0,0,"CBG27678","CBG27678","","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"3509","WBGene00089094",0,0,0,0,0,0,0,0,"CBG27680","CBG27680","","IBR domain, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, conserved site, TRIAD supradomain","Y57A10A.31 | WBGene00013270",42.6778,"CBN06809 | WBGene00145534",32.636,"CRE06478 | WBGene00054505",43.5146,"CJA19309 | WBGene00138513",38.9121
"3510","WBGene00089095",0.41123916641821,0.308867047870377,0,0.0956445298358807,0,0.0504855090433683,0,0.318168206367462,"CBG27681","CBG27681","","",NA,NA,NA,NA,NA,NA,NA,NA
"3511","WBGene00089100",0,0,0,0,0,0,0,0,"CBG27686","CBG27686","","",NA,NA,NA,NA,NA,NA,NA,NA
"3512","WBGene00089101",0,0,0,0.239111324589702,0,0.201942036173473,0,0,"CBG27687","CBG27687","","",NA,NA,NA,NA,NA,NA,NA,NA
"3513","WBGene00089102",0,0,0,0.191289059671761,0,0,0,0,"CBG27688","CBG27688","","",NA,NA,NA,NA,NA,NA,NA,NA
"3514","WBGene00089103",0,0,0,0,0,0.100971018086737,0,0,"CBG27689","CBG27689","","",NA,NA,NA,NA,NA,NA,NA,NA
"3515","WBGene00089106",0.117496904690917,0.0882477279629649,0,0.286933589507642,0,0.252427545216841,0.148625456047923,0,"CBG27692","CBG27692","","CAP superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3516","WBGene00089115",0,0,0,0.573867179015284,0,0.100971018086737,0,0,"CBG27701","CBG27701","","",NA,NA,NA,NA,NA,NA,NA,NA
"3517","WBGene00089117",0.293742261727293,0,0,0,0,0.100971018086737,0.0743127280239614,0,"CBG27703","CBG27703","","Major sperm protein (MSP) domain, PapD-like superfamily, Immunoglobulin-like fold",NA,NA,NA,NA,NA,NA,NA,NA
"3518","WBGene00089119",0.0881226785181878,0,0,0,0,0,0,0,"CBG27705","CBG27705","","",NA,NA,NA,NA,NA,NA,NA,NA
"3519","WBGene00089126",0,0,0,0,0,0.30291305426021,0.0371563640119807,0,"CBG27712","CBG27712","","",NA,NA,"CBN06192 | WBGene00144917",18.6722,NA,NA,NA,NA
"3520","WBGene00089127",0.117496904690917,0.0882477279629649,0,0,0,0.100971018086737,0,0,"CBG27713","CBG27713","","",NA,NA,NA,NA,NA,NA,NA,NA
"3521","WBGene00089147",0.0587484523454585,0.17649545592593,0,0.191289059671761,0,0.30291305426021,0.148625456047923,0,"CBG27733","CBG27733","","",NA,NA,NA,NA,NA,NA,NA,NA
"3522","WBGene00089155",0.0587484523454585,0.485362503796307,0,0.573867179015284,0,0.151456527130105,0.0743127280239614,0.0636336412734924,"CBG27741","CBG27741","","Cullin, N-terminal, Cullin homology domain, Cullin homology domain superfamily, Cullin",NA,NA,NA,NA,NA,NA,"CJA38827 | WBGene00214674",4.41176
"3523","WBGene00089168",0.0587484523454585,0,0,0.0956445298358807,0,0.0504855090433683,0,0.127267282546985,"CBG27754","CBG27754","","",NA,NA,NA,NA,NA,NA,NA,NA
"3524","WBGene00089169",0,0,0,0.0956445298358807,0,0,0,0,"CBG27755","CBG27755","","",NA,NA,NA,NA,NA,NA,NA,NA
"3525","WBGene00089177",0.0587484523454585,0,0,0,0,0,0.0743127280239614,0,"CBG27763","CBG27763","","",NA,NA,"CBN14850 | WBGene00153575",30.2419,"CRE00622 | WBGene00051499",27.8226,NA,NA
"3526","WBGene00089182",0.205619583209105,0.0882477279629649,0,0.0478222649179403,0,0.100971018086737,0,0,"CBG27768","CBG27768","","",NA,NA,NA,NA,NA,NA,NA,NA
"3527","WBGene00089189",0.0293742261727293,0,0,0.191289059671761,0,0.353398563303578,0,0.0636336412734924,"CBG27775","CBG27775","","",NA,NA,NA,NA,NA,NA,NA,NA
"3528","WBGene00089191",0.0293742261727293,0,0,0.286933589507642,0,0.201942036173473,0.0743127280239614,0,"CBG27777","CBG27777","","",NA,NA,"CBN04302 | WBGene00143027",37.3239,"CRE00101 | WBGene00077907",19.0141,NA,NA
"3529","WBGene00089193",0.0881226785181878,0.0882477279629649,0,0.0956445298358807,0,0,0,0,"CBG27779","CBG27779","","",NA,NA,NA,NA,NA,NA,NA,NA
"3530","WBGene00089194",0.0293742261727293,0.0441238639814825,0,0.143466794753821,0,0.0504855090433683,0,0,"CBG27780","CBG27780","","",NA,NA,NA,NA,NA,NA,NA,NA
"3531","WBGene00089197",0.0587484523454585,0,0,0.191289059671761,0,0,0,0,"CBG27783","CBG27783","","",NA,NA,NA,NA,NA,NA,NA,NA
"3532","WBGene00089199",0,0.17649545592593,0,0.382578119343523,0,0.201942036173473,0.111469092035942,0.572702771461432,"CBG27785","CBG27785","","",NA,NA,NA,NA,NA,NA,NA,NA
"3533","WBGene00089204",0,0,0,0,0,0,0,0,"CBG27790","CBG27790","","",NA,NA,"CBN24649 | WBGene00163374",34.8571,"CRE00073 | WBGene00051352",24.5714,NA,NA
"3534","WBGene00089205",0,0.0441238639814825,0,0.0478222649179403,0,0,0,0,"CBG27791","CBG27791","","",NA,NA,NA,NA,NA,NA,NA,NA
"3535","WBGene00089207",0,0,0,0,0,0,0,0,"CBG27793","CBG27793","","",NA,NA,NA,NA,NA,NA,NA,NA
"3536","WBGene00089209",0,0,0,0,0,0,0,0,"CBG27795","CBG27795","","","C10A4.6 | WBGene00015667",36.5854,"CBN02622 | WBGene00141347",23.4146,"CRE00544 | WBGene00051343",31.7073,"CJA23124 | WBGene00178696",11.2195
"3537","WBGene00089210",0,0,0,0,0,0,0,0,"CBG27796","CBG27796","","",NA,NA,NA,NA,NA,NA,NA,NA
"3538","WBGene00089213",0.176245357036376,0,0,0,0,0,0,0,"CBG27799","CBG27799","","",NA,NA,NA,NA,NA,NA,NA,NA
"3539","WBGene00089214",0.0587484523454585,0,0,0,0,0,0,0,"CBG27800","CBG27800","","",NA,NA,NA,NA,NA,NA,NA,NA
"3540","WBGene00089215",0,0,0,0,0,0,0,0,"CBG27801","CBG27801","","",NA,NA,NA,NA,NA,NA,NA,NA
"3541","WBGene00089216",0.0587484523454585,0.17649545592593,0,0.0956445298358807,0,0.252427545216841,0,0,"CBG27802","CBG27802","","",NA,NA,NA,NA,NA,NA,NA,NA
"3542","WBGene00089217",0.0587484523454585,0,1.05801408639955,0.191289059671761,0,0.100971018086737,0.0743127280239614,0.127267282546985,"CBG27803","CBG27803","","",NA,NA,"CBN21134 | WBGene00159859",52.6549,"CRE00070 | WBGene00051339",54.4248,NA,NA
"3543","WBGene00089218",0,0,0,0.0956445298358807,0,0.0504855090433683,0,0,"CBG27804","CBG27804","","",NA,NA,NA,NA,NA,NA,NA,NA
"3544","WBGene00089225",0.0293742261727293,0.0882477279629649,0,0,0,0.100971018086737,0,0,"CBG27811","CBG27811","","",NA,NA,NA,NA,NA,NA,NA,NA
"3545","WBGene00089226",0.0293742261727293,0,0,0.143466794753821,0,0.403884072346946,0,0,"CBG27812","CBG27812","","",NA,NA,NA,NA,NA,NA,NA,NA
"3546","WBGene00089228",0.0587484523454585,0.17649545592593,0,0.0478222649179403,0,0.100971018086737,0.52018909616773,0.127267282546985,"CBG27814","CBG27814","","",NA,NA,NA,NA,NA,NA,NA,NA
"3547","WBGene00089229",0.117496904690917,0.0882477279629649,0,0,0,0,0,0,"CBG27815","CBG27815","","",NA,NA,NA,NA,NA,NA,NA,NA
"3548","WBGene00089231",0,0.0882477279629649,0,0,0,0,0,0,"CBG27817","CBG27817","","",NA,NA,NA,NA,NA,NA,NA,NA
"3549","WBGene00089235",0,0,0,0.239111324589702,0,0.100971018086737,0.0743127280239614,0,"CBG27821","CBG27821","","",NA,NA,NA,NA,NA,NA,NA,NA
"3550","WBGene00089238",0.0881226785181878,0.0441238639814825,0,0,0,0,0,0,"CBG27824","CBG27824","","",NA,NA,NA,NA,NA,NA,NA,NA
"3551","WBGene00089239",0,0,0,0,0,0,0.0743127280239614,0.0636336412734924,"CBG27825","CBG27825","","",NA,NA,NA,NA,NA,NA,NA,NA
"3552","WBGene00089252",0,0,0,0,0,0,0,0,"CBG27838","CBG27838","","",NA,NA,NA,NA,NA,NA,NA,NA
"3553","WBGene00089270",0,0.0882477279629649,0,1.24337888786645,0,0.100971018086737,0,0,"CBG27856","CBG27856","","F-box domain",NA,NA,NA,NA,"CRE24105 | WBGene00051178",25.4386,NA,NA
"3554","WBGene00089273",0,0.17649545592593,0,0.0956445298358807,0,0.100971018086737,0.148625456047923,0.0636336412734924,"CBG27859","CBG27859","","",NA,NA,NA,NA,NA,NA,NA,NA
"3555","WBGene00089284",0.881226785181878,0.926601143611131,0,0,0,0,0,0,"CBG27870","CBG27870","","",NA,NA,NA,NA,NA,NA,NA,NA
"3556","WBGene00089296",0.0587484523454585,0.0441238639814825,0,0.0956445298358807,0,0.0504855090433683,0.111469092035942,0,"CBG27882","CBG27882","","",NA,NA,NA,NA,NA,NA,NA,NA
"3557","WBGene00089314",0.176245357036376,0,0,0,0,0,0,0,"CBG27900","CBG27900","","",NA,NA,NA,NA,"CRE14757 | WBGene00084943",24.359,NA,NA
"3558","WBGene00089317",0.0587484523454585,0.0882477279629649,0,0.0956445298358807,0,0,0,0,"CBG27903","CBG27903","","",NA,NA,NA,NA,NA,NA,NA,NA
"3559","WBGene00089320",0.176245357036376,0.0882477279629649,0,0.143466794753821,0,0.100971018086737,0,0,"CBG27906","CBG27906","","",NA,NA,NA,NA,NA,NA,NA,NA
"3560","WBGene00089322",0,0.0441238639814825,0,0.478222649179403,0,0.100971018086737,0.185781820059903,0.445435488914447,"CBG27908","CBG27908","","Protein of unknown function DUF870, Caenorhabditis species, Transthyretin-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3561","WBGene00089325",0.293742261727293,0.17649545592593,0,0.478222649179403,0,0.30291305426021,0.0743127280239614,0.25453456509397,"CBG27911","CBG27911","","",NA,NA,"CBN11599 | WBGene00150324",47.4178,"CRE04267 | WBGene00080272",44.1315,NA,NA
"3562","WBGene00089326",0,0,0,0,0,0,0,0,"CBG27912","CBG27912","","",NA,NA,NA,NA,NA,NA,NA,NA
"3563","WBGene00089327",0.0587484523454585,0,0,0.239111324589702,0,0.100971018086737,0,0.127267282546985,"CBG27913","CBG27913","","",NA,NA,NA,NA,NA,NA,NA,NA
"3564","WBGene00089333",0,0,0,0,0,0,0,0,"CBG27919","CBG27919","","",NA,NA,"CBN04461 | WBGene00143186",35.0877,"CRE04301 | WBGene00080275",49.1228,NA,NA
"3565","WBGene00089334",0.117496904690917,0.132371591944447,0,0,0,0,0,0,"CBG27920","CBG27920","","",NA,NA,NA,NA,NA,NA,NA,NA
"3566","WBGene00089335",0,0,0,0,0,0,0,0,"CBG27921","CBG27921","","",NA,NA,NA,NA,NA,NA,NA,NA
"3567","WBGene00089337",0,0,0,0,0,0,0,0,"CBG27923","CBG27923","","",NA,NA,NA,NA,NA,NA,NA,NA
"3568","WBGene00089339",0,0,0,0,0,0,0,0,"CBG27925","CBG27925","","",NA,NA,NA,NA,NA,NA,NA,NA
"3569","WBGene00089350",0.734355654318232,0.794229551666684,0,0.0956445298358807,0,0.201942036173473,0.0743127280239614,0,"CBG27936","CBG27936","","",NA,NA,NA,NA,NA,NA,NA,NA
"3570","WBGene00089353",0,0,0,0,0,0,0,0,"CBG27939","CBG27939","","",NA,NA,NA,NA,NA,NA,NA,NA
"3571","WBGene00089355",0,0.17649545592593,0,0,0,0,0,0,"CBG27941","CBG27941","","",NA,NA,NA,NA,NA,NA,NA,NA
"3572","WBGene00089356",0.0587484523454585,0.0882477279629649,0,0.0956445298358807,0,0.0504855090433683,0.148625456047923,0,"CBG27942","CBG27942","","",NA,NA,NA,NA,NA,NA,NA,NA
"3573","WBGene00089358",0,0,0,0,0,0,0,0.127267282546985,"CBG27944","CBG27944","","",NA,NA,NA,NA,NA,NA,NA,NA
"3574","WBGene00089362",0.0587484523454585,0.17649545592593,0,0,0,0,0.0371563640119807,0,"CBG27948","CBG27948","","",NA,NA,NA,NA,NA,NA,NA,NA
"3575","WBGene00089367",0,0,0,0,0,0,0,0.25453456509397,"CBG27953","CBG27953","","",NA,NA,NA,NA,NA,NA,NA,NA
"3576","WBGene00089371",0.234993809381834,0,0,0.0956445298358807,0,0,0.148625456047923,0,"CBG27957","CBG27957","","",NA,NA,NA,NA,NA,NA,NA,NA
"3577","WBGene00089372",0.117496904690917,0.441238639814824,0,0,0,0,0,0.127267282546985,"CBG27958","CBG27958","","",NA,NA,NA,NA,"CRE05957 | WBGene00086273",48.5075,NA,NA
"3578","WBGene00089375",0.0881226785181878,0.0882477279629649,0,0,0,0,0,0,"CBG27961","CBG27961","","",NA,NA,NA,NA,NA,NA,NA,NA
"3579","WBGene00089376",0.205619583209105,0.17649545592593,0,0.286933589507642,0,0.252427545216841,0,0,"CBG27962","CBG27962","","",NA,NA,NA,NA,NA,NA,NA,NA
"3580","WBGene00089378",0,0,0,0,0,0.201942036173473,0,0,"CBG27964","CBG27964","","",NA,NA,NA,NA,NA,NA,NA,NA
"3581","WBGene00089379",0.0587484523454585,0,0,0.191289059671761,0,0.605826108520419,0,0,"CBG27965","CBG27965","","",NA,NA,NA,NA,NA,NA,NA,NA
"3582","WBGene00089382",0,0,0,0,0,0,0,0,"CBG27968","CBG27968","","",NA,NA,NA,NA,NA,NA,NA,NA
"3583","WBGene00089383",0,0,0,0.0956445298358807,0,0,0,0,"CBG27969","CBG27969","","",NA,NA,NA,NA,NA,NA,NA,NA
"3584","WBGene00089385",0.117496904690917,0,0,0.430400384261463,0,0.252427545216841,0.0743127280239614,0,"CBG27971","CBG27971","","",NA,NA,NA,NA,NA,NA,NA,NA
"3585","WBGene00089389",0,0,0,0,0,0.100971018086737,0.222938184071884,0.0636336412734924,"CBG27975","CBG27975","","","C06E2.2 | WBGene00015528",34.4444,NA,NA,NA,NA,NA,NA
"3586","WBGene00089391",0,0,0,0.191289059671761,0,0.100971018086737,0,0,"CBG27977","CBG27977","","",NA,NA,NA,NA,NA,NA,NA,NA
"3587","WBGene00089392",0,0.17649545592593,0,0,0,0,0,0,"CBG27978","CBG27978","","p53-like transcription factor, DNA-binding domain superfamily, T-box superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"3588","WBGene00089396",0.117496904690917,0.0441238639814825,0,0,0,0,0,0.0636336412734924,"CBG27982","CBG27982","","",NA,NA,NA,NA,NA,NA,NA,NA
"3589","WBGene00089403",0,0,0,0.0956445298358807,0,0,0.0371563640119807,0,"CBG27989","CBG27989","","",NA,NA,NA,NA,NA,NA,NA,NA
"3590","WBGene00089408",0.117496904690917,0,0,0,0,0,0.148625456047923,0.25453456509397,"CBG27994","CBG27994","","",NA,NA,NA,NA,NA,NA,NA,NA
"3591","WBGene00089409",0.176245357036376,0.264743183888895,0,0,0,0.151456527130105,0.334407276107826,0.25453456509397,"CBG27995","CBG27995","","",NA,NA,NA,NA,NA,NA,NA,NA
"3592","WBGene00089413",0.587484523454585,0.264743183888895,0,0.0478222649179403,0,0,0.111469092035942,0.127267282546985,"CBG27999","CBG27999","","Programmed cell death activator EGL-1",NA,NA,NA,NA,NA,NA,NA,NA
"3593","WBGene00089417",0,0,0,0,0,0.201942036173473,0.222938184071884,0,"CBG28003","CBG28003","","","C03G5.14 | WBGene00219371",38.7755,NA,NA,"CRE21867 | WBGene00085365",58.1633,NA,NA
"3594","WBGene00089419",0,0.0441238639814825,0,0,0,0.252427545216841,0,0.0636336412734924,"CBG28005","CBG28005","","",NA,NA,NA,NA,NA,NA,NA,NA
"3595","WBGene00089425",0,0,0,0,0,0,0,0,"CBG28011","CBG28011","","",NA,NA,NA,NA,NA,NA,NA,NA
"3596","WBGene00089426",0,0,0,1.00426756327675,0,0,0,0,"CBG28012","CBG28012","","",NA,NA,NA,NA,NA,NA,NA,NA
"3597","WBGene00089437",0.0881226785181878,0.0882477279629649,0,0.0478222649179403,0,0,0.0371563640119807,0.25453456509397,"CBG28023","CBG28023","","",NA,NA,NA,NA,NA,NA,NA,NA
"3598","WBGene00089439",0.117496904690917,0.17649545592593,0,0.573867179015284,0,0.605826108520419,0.0743127280239614,0.25453456509397,"CBG28025","CBG28025","","",NA,NA,NA,NA,NA,NA,NA,NA
"3599","WBGene00089440",0,0,0,0,0,0,0,0,"CBG28026","CBG28026","","",NA,NA,NA,NA,NA,NA,NA,NA
"3600","WBGene00089442",0,0,0,0,0,0,0,0,"CBG28028","CBG28028","","",NA,NA,NA,NA,NA,NA,NA,NA
"3601","WBGene00089444",0.0293742261727293,0,0,0.286933589507642,0,0,0,0,"CBG28030","CBG28030","","",NA,NA,"CBN09295 | WBGene00148020",26.3889,"CRE19227 | WBGene00083720",34.7222,NA,NA
"3602","WBGene00089446",0.0587484523454585,0,0,0.286933589507642,0,0.0504855090433683,0.222938184071884,0.127267282546985,"CBG28032","CBG28032","","",NA,NA,NA,NA,NA,NA,NA,NA
"3603","WBGene00089448",0,0,0,0.669511708851165,0.646213576171779,0.201942036173473,0.111469092035942,0,"CBG28034","CBG28034","","",NA,NA,NA,NA,NA,NA,NA,NA
"3604","WBGene00089455",0,0,0,0,0,0,0.148625456047923,0.381801847640955,"CBG28041","CBG28041","","",NA,NA,NA,NA,NA,NA,NA,NA
