"","geneID","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"7153","WBGene00054234",0,0,0,0,0,0,"CRE26191","CRE26191","Transcriptional regulator","",NA,NA,NA,NA,NA,NA,NA,NA
"7154","WBGene00054164",0.322890532281768,0,0,0,0,0,"CRE26226","CRE26226","ShK domain-containing protein","ShKT domain, CC domain","F41G3.20 | WBGene00044315",65.8363,"CBG11139 | WBGene00032311",57.2954,"CBN09822 | WBGene00148547",51.2456,NA,NA
"7155","WBGene00084778",0,0,0,0,0,0,"CRE26228","CRE26228","ShKT domain-containing protein","ShKT domain",NA,NA,NA,NA,NA,NA,NA,NA
"7156","WBGene00054159",0,0,0,0,0,0,"Cre-ins-15","CRE26231","CRE-INS-15 protein","Nematode insulin-like peptide, beta type, Insulin, conserved site, Insulin-like superfamily","ins-15 | WBGene00002098",63.4146,"Cbr-ins-15 | WBGene00032308",60.9756,NA,NA,"Cjp-ins-15 | WBGene00127335",57.3171
"7157","WBGene00054133",0,0,0.218774801569461,0,0,0.33053435597257,"Cre-sra-26","CRE26244","CRE-SRA-26 protein","7TM GPCR, serpentine receptor class a (Sra)","sra-26 | WBGene00005052",61.7564,"Cbr-sra-26 | WBGene00027031",36.8272,NA,NA,NA,NA
"7158","WBGene00054127",0,0,0,0,0,0.188876774841468,"CRE26249","CRE26249","SPK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7159","WBGene00054113",0,0,0.0875099206277844,0,0.100284698732655,0.141657581131101,"Cre-sra-31","CRE26257","CRE-SRA-31 protein","7TM GPCR, serpentine receptor class a (Sra)","sra-31 | WBGene00005057",59.2453,"Cbr-sra-31 | WBGene00027024",58.4906,NA,NA,"Cjp-sra-31 | WBGene00120058",47.9245
"7160","WBGene00084810",0,0,0.175019841255569,0,0,0,"CRE26258","CRE26258","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class a (Sra)","sra-29 | WBGene00005055",50.7463,"CBG04324 | WBGene00027025",46.2687,"Cbn-sra-28 | WBGene00152381",36.5672,"Cjp-sra-31 | WBGene00120058",41.791
"7161","WBGene00054086",0,0,0,0,0,0.283315162262202,"CRE26275","CRE26275","FTH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7162","WBGene00054075",0.369017751179163,0,0.175019841255569,0,0.0501423493663277,0.33053435597257,"Cre-spp-11","CRE26282","CRE-SPP-11 protein","Saposin B type domain, Saposin-like","spp-11 | WBGene00004996",42.6966,"Cbr-spp-11 | WBGene00025666",44.5693,"Cbn-spp-11 | WBGene00148195",55.0562,NA,NA
"7163","WBGene00054470",0,0,0,0,0,0,"CRE26338","CRE26338","","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"7164","WBGene00054469",0.115318047243489,0,0,0,0.0250711746831639,0.0472191937103671,"CRE26339","CRE26339","UvrD-like helicase ATP-binding domain-containing protein","Armadillo-like helical, Armadillo-type fold",NA,NA,NA,NA,NA,NA,NA,NA
"7165","WBGene00054444",0.676686301224791,0,0,0,0,0,"CRE26357","CRE26357","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,"CBN06909 | WBGene00145634",15.5172,"CJA39474 | WBGene00215321",18.9655
"7166","WBGene00054349",0,0,0.525059523766707,0,0,0.188876774841468,"CRE26409","CRE26409","Serpentine Receptor, class D (Delta)","7TM GPCR, serpentine receptor class d (Srd)",NA,NA,NA,NA,"CBN17068 | WBGene00155793",84.6847,"CJA05703 | WBGene00124907",71.7718
"7167","WBGene00084757",0,0,0,0,0,0,"CRE26426","CRE26426","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"7168","WBGene00084806",0,0,0,0,0,0,"CRE26432","CRE26432","DUF1330 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7169","WBGene00084760",0.588122040941792,0,0,0,0,0,"CRE26466","CRE26466","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"7170","WBGene00084784",0,0,0,0,0,0,"CRE26467","CRE26467","Transposase","Protein kinase-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7171","WBGene00054233",0.276763313384372,0,0.0875099206277844,0,0,0.377753549682937,"CRE26468","CRE26468","Protein kinase domain-containing protein","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily, Quinoprotein amine dehydrogenase, beta chain-like","zyg-1 | WBGene00006988",9.09091,NA,NA,NA,NA,NA,NA
"7172","WBGene00054193",0,0,0,0,0.100284698732655,0.80272629307624,"CRE26484","CRE26484","","",NA,NA,NA,NA,NA,NA,NA,NA
"7173","WBGene00073012",0,0,0,0,0,0.0944383874207342,"CRE26521","CRE26521","Thaumatin-like protein","Thaumatin family, Osmotin/thaumatin-like superfamily",NA,NA,"CBG11083 | WBGene00032269",79.7414,"CBN01984 | WBGene00140709",73.2759,"CJA11371 | WBGene00130575",20.2586
"7174","WBGene00054112",0,0,0,0,0,0,"Cre-sra-27","CRE26522","CRE-SRA-27 protein","7TM GPCR, serpentine receptor class a (Sra)","sra-27 | WBGene00005053",60.6145,NA,NA,"Cbn-sra-27 | WBGene00157230",65.3631,"CJA12389 | WBGene00131593",29.8883
"7175","WBGene00084786",0,0,0,0,0.100284698732655,0.661068711945139,"CRE26537","CRE26537","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7176","WBGene00054050",0,0,0.175019841255569,0,0,0.188876774841468,"CRE26551","CRE26551","DOMON domain-containing protein","DOMON domain, DOMON domain-containing protein FRRS1L","C29F5.8 | WBGene00044589",89.9083,"CBG02621 | WBGene00025642",89.4495,"CBN16083 | WBGene00154808",93.1193,"CJA01299 | WBGene00120503",83.4862
"7177","WBGene00084766",0,0,0.0875099206277844,0,0,0.0944383874207342,"Cre-ins-20","CRE26579","CRE-INS-20 protein","Nematode insulin-like peptide, beta type","ins-20 | WBGene00002103",30.0885,"Cbr-ins-20 | WBGene00029277",23.0089,NA,NA,NA,NA
"7178","WBGene00053994",0.0922544377947908,0,0.437549603138922,0,0,0.236095968551835,"Cre-ins-6","CRE26580","","Nematode insulin-like peptide, beta type, Insulin, conserved site, Insulin-like superfamily","ins-6 | WBGene00002089",43.6364,"CBG02555 | WBGene00025588",39.0909,NA,NA,"Cjp-ins-4 | WBGene00135910",35.4545
"7179","WBGene00084803",0.230636094486977,0,0.0437549603138922,0,0,0,"CRE26586","CRE26586","KxDL domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7180","WBGene00073000",0,0,0.0437549603138922,0,0.451281144296949,0,"CRE26595","CRE26595","CCHC-type domain-containing protein","Zinc finger, CCHC-type, Zinc finger, CCHC-type superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7181","WBGene00083949",0,0,0,0,0,0,"CRE26610","CRE26610","","",NA,NA,NA,NA,NA,NA,NA,NA
"7182","WBGene00083923",0,0,0.421797817425921,0,0.207589326376597,0.171877865105736,"CRE26614","CRE26614","","",NA,NA,NA,NA,NA,NA,NA,NA
"7183","WBGene00064114",0.0922544377947908,0,0.175019841255569,0,0.0501423493663277,0.377753549682937,"CRE26629","CRE26629","FBA_2 domain-containing protein","F-box protein she-1-like","Y45G5AM.3 | WBGene00021556",56.7901,"CBG06920 | WBGene00029108",56.7901,"CBN01209 | WBGene00139934",31.6049,"CJA13353 | WBGene00132557",50.3704
"7184","WBGene00083919",0.230636094486977,0,0.131264880941677,0,0.200569397465311,0,"CRE26630","CRE26630","HET domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7185","WBGene00064117",0.00922544377947908,0,0.0581940972174767,0,0.0501423493663277,0,"CRE26632","CRE26632","DNA-directed DNA polymerase","",NA,NA,NA,NA,"CBN28267 | WBGene00190232",27.619,NA,NA
"7186","WBGene00083924",0,0,0,0,0,0,"CRE26635","CRE26635","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7187","WBGene00083934",0,0,0,0,0,0,"CRE26636","CRE26636","","",NA,NA,NA,NA,NA,NA,NA,NA
"7188","WBGene00064122",0,0,0,0,0,0,"CRE26637","CRE26637","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7189","WBGene00083933",0,0,0,0,0,0,"CRE26638","CRE26638","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7190","WBGene00083918",0.50739940787135,0,0.0875099206277844,0,0,0,"CRE26641","CRE26641","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"7191","WBGene00083917",0,0,0.175019841255569,0,0.300854096197966,0.472191937103671,"CRE26642","CRE26642","galactosylceramidase","Glycoside hydrolase, family 59, Glycosyl hydrolase, all-beta, Aldolase-type TIM barrel, Glycoside hydrolase superfamily, Glycosyl hydrolase family 59, central domain","C29E4.10 | WBGene00016207",66.791,NA,NA,"CBN31957 | WBGene00193922",47.0149,"CJA11460 | WBGene00130664",25
"7192","WBGene00083939",0,0,0,0,0,0,"CRE26653","CRE26653","LMBR1-like membrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7193","WBGene00083915",0.415144970076559,0,0.0875099206277844,0,0,0,"CRE26654","CRE26654","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7194","WBGene00083938",0,0,0,0,0,0,"CRE26662","CRE26662","Transp_Tc5_C domain-containing protein","Transposase, Tc5, C-terminal",NA,NA,NA,NA,NA,NA,NA,NA
"7195","WBGene00083935",0.322890532281768,0,0.0875099206277844,0,0,0,"CRE26665","CRE26665","Protein phosphatase inhibitor 2","",NA,NA,NA,NA,NA,NA,NA,NA
"7196","WBGene00083946",0,0,0.0875099206277844,0,0,0,"CRE26666","CRE26666","Reverse transcriptase domain-containing protein","",NA,NA,NA,NA,"CBN10154 | WBGene00148879",40.8333,"CJA39088 | WBGene00214935",30
"7197","WBGene00083931",0.338112514517908,0,0.0927605158654515,0,0.0165469752908881,0,"CRE26668","CRE26668","Chromo domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7198","WBGene00064102",0.0922544377947908,0,0,0,0,0,"CRE26673","CRE26673","C-type lectin domain-containing protein","","ZK688.1 | WBGene00022796",51.3514,"CBG12275 | WBGene00033248",48.6486,"CBN30363 | WBGene00192328",49.0991,"CJA39841 | WBGene00215689",20.2703
"7199","WBGene00083932",0.89948076849921,0,0.0437549603138922,0,0,0,"CRE26675","CRE26675","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7200","WBGene00083951",0.50739940787135,0,0,0,0,0,"CRE26676","CRE26676","Reverse transcriptase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7201","WBGene00083916",0.922544377947908,0,0,0,0,0,"CRE26679","CRE26679","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"7202","WBGene00083937",0,0,0,0,0,0,"CRE26683","CRE26683","SPK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7203","WBGene00083943",0,0,0,0,0,0,"CRE26684","CRE26684","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"7204","WBGene00083947",0.576590236217443,0,0,0,0,0,"CRE26685","CRE26685","UPF0029 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7205","WBGene00064121",0,0,0,0,0,0,"CRE26687","CRE26687","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7206","WBGene00083950",0.0922544377947908,0,0,0,0,0,"CRE26688","CRE26688","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"7207","WBGene00083945",0,0,0,0,0,0,"CRE26692","CRE26692","chloramphenicol O-acetyltransferase","Chloramphenicol acetyltransferase, Chloramphenicol acetyltransferase, active site, Chloramphenicol acetyltransferase-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7208","WBGene00085986",0,0,0,0,0,0.188876774841468,"CRE26707","CRE26707","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7209","WBGene00086005",0,0,0,0,0,0,"CRE26709","CRE26709","DDE_Tnp_1_7 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7210","WBGene00085988",0.161445266140884,0,0,0,0,0,"CRE26712","CRE26712","","",NA,NA,NA,NA,NA,NA,NA,NA
"7211","WBGene00067754",0,0,0,0,0,0,"CRE26713","CRE26713","ETS domain-containing protein","Ets domain, Winged helix-like DNA-binding domain superfamily, Winged helix DNA-binding domain superfamily, ETS family",NA,NA,"Cbr-ets-8 | WBGene00034628",11.8012,NA,NA,NA,NA
"7212","WBGene00085987",0,0,0,0,0,0,"CRE26719","CRE26719","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7213","WBGene00085992",0,0,0.525059523766707,0,0.100284698732655,0,"CRE26735","CRE26735","Thioredoxin domain-containing protein","Thioredoxin domain, Thioredoxin-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7214","WBGene00085984",0,0,0,0,0,0,"CRE26738","CRE26738","SPK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7215","WBGene00086002",0,0,0,0,0,0,"CRE26739","CRE26739","AWS domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7216","WBGene00085995",0,0,0,0,0,0,"CRE26740","CRE26740","","",NA,NA,NA,NA,NA,NA,NA,NA
"7217","WBGene00085991",0,0,0,0,0,0,"CRE26741","CRE26741","","",NA,NA,NA,NA,NA,NA,NA,NA
"7218","WBGene00085993",0,0,0,0,0,0,"CRE26743","CRE26743","","",NA,NA,NA,NA,NA,NA,NA,NA
"7219","WBGene00067734",0.553526626768745,0,0,0,0,0,"Cre-ets-8","CRE26759","ETS domain-containing protein","Ets domain, Winged helix-like DNA-binding domain superfamily, Winged helix DNA-binding domain superfamily, ETS family",NA,NA,"Cbr-ets-8 | WBGene00034628",65.4412,NA,NA,NA,NA
"7220","WBGene00068522",0,0,0.0875099206277844,0,0,0,"Cre-sru-6.2","CRE26764","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class u (Sru)","sru-6 | WBGene00005669",67.033,"Cbr-sru-6 | WBGene00040382",69.2308,"CBN28188 | WBGene00190153",45.3297,NA,NA
"7221","WBGene00073319",0.0922544377947908,0,0.423110466235338,0,0.0250711746831639,0.0944383874207342,"CRE26765","CRE26765","Methyltransf_21 domain-containing protein","Methyltransferase FkbM, Probable methyltransferase-like protein 24, S-adenosyl-L-methionine-dependent methyltransferase superfamily","R05A10.8 | WBGene00011025",46.4286,"CBG13654 | WBGene00034391",58.4416,"CBN14465 | WBGene00153190",47.7273,"CJA10018 | WBGene00129222",42.2078
"7222","WBGene00074576",0,0,0,0,0,0,"CRE26766","CRE26766","Methyltransf_21 domain-containing protein","Methyltransferase FkbM, Probable methyltransferase-like protein 24, S-adenosyl-L-methionine-dependent methyltransferase superfamily","R05A10.8 | WBGene00011025",49.6429,"CBG13654 | WBGene00034391",61.0714,"CBN14465 | WBGene00153190",51.0714,"CJA10018 | WBGene00129222",46.0714
"7223","WBGene00074577",0,0,0.116825744038092,0,0,0.031636859785946,"CRE26767","CRE26767","Methyltransf_21 domain-containing protein","Methyltransferase FkbM, Probable methyltransferase-like protein 24, S-adenosyl-L-methionine-dependent methyltransferase superfamily","R05A10.8 | WBGene00011025",51.0791,"CBG13654 | WBGene00034391",59.7122,"CBN14465 | WBGene00153190",50.3597,"CJA10018 | WBGene00129222",46.0432
"7224","WBGene00081117",0,0,0.0875099206277844,0,0.0250711746831639,0.236095968551835,"CRE26769","CRE26769","","",NA,NA,NA,NA,NA,NA,NA,NA
"7225","WBGene00068512",0,0,0,0,0,0,"CRE26771","CRE26771","DDE_3 domain-containing protein","Homeobox-like domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,"CJA28825 | WBGene00184399",26.8041
"7226","WBGene00081118",0,0,0,0,0,0,"CRE26772","CRE26772","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, Ribonuclease H domain, Ribonuclease H superfamily, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily, Ribonuclease H-like domain, plant type",NA,NA,NA,NA,NA,NA,"CJA09213 | WBGene00128418",24.1313
"7227","WBGene00068509",0,0,0,0,0,0,"CRE26773","CRE26773","Tyr recombinase domain-containing protein","Integrase, catalytic domain, DNA breaking-rejoining enzyme, catalytic core, Integrase-like, catalytic domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7228","WBGene00081116",0,0,0,0,0,0,"CRE26774","CRE26774","Homeobox domain-containing protein","Homeobox domain, Homeobox-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7229","WBGene00068507",0.0922544377947908,0,0,0,0,0,"CRE26775","CRE26775","Homeobox domain-containing protein","Homeobox domain, Homeobox-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7230","WBGene00081114",0.0922544377947908,0,0,0,0,0,"CRE26776","CRE26776","BUD22 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7231","WBGene00068521",0.461272188973954,0,0,0,0,0,"CRE26777","CRE26777","T-box domain-containing protein","T-box transcription factor, p53-like transcription factor, DNA-binding domain superfamily, T-box superfamily, T-box transcription factor, DNA-binding domain",NA,NA,NA,NA,NA,NA,NA,NA
"7232","WBGene00068516",0,0,0,0,0,0.865527820711029,"CRE26782","CRE26782","Sushi domain-containing protein","Sushi/SCR/CCP domain, Sushi/SCR/CCP superfamily, Uncharacterized protein F26C11.3-like",NA,NA,NA,NA,NA,NA,NA,NA
"7233","WBGene00068508",0,0,0,0,0,0,"CRE26786","CRE26786","BED-type domain-containing protein","Zinc finger, BED-type, HAT, C-terminal dimerisation domain, Ribonuclease H-like superfamily",NA,NA,NA,NA,NA,NA,"CJA27807 | WBGene00183380",34.466
"7234","WBGene00081801",0,0,0.350039682511138,0,0,0.188876774841468,"CRE26789","CRE26789","C3H1-type domain-containing protein","","Y22D7AL.16 | WBGene00021254",75.817,"CBG15693 | WBGene00035842",65.3595,"CBN20627 | WBGene00159352",69.281,NA,NA
"7235","WBGene00071287",0.0461272188973954,0,0.0875099206277844,0,0,0.0944383874207342,"Cre-sru-45","CRE26793","Serpentine Receptor, class U","7TM GPCR, serpentine receptor class u (Sru)","sru-45 | WBGene00005708",47.181,"Cbr-sru-45 | WBGene00032828",57.27,NA,NA,NA,NA
"7236","WBGene00081800",0.369017751179163,0,0.0875099206277844,0,0,0.188876774841468,"CRE26795","CRE26795","C2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7237","WBGene00081799",0,0,0,0,0,0.0944383874207342,"CRE26796","CRE26796","Mid2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7238","WBGene00081795",0,0,0,0,0,0.0472191937103671,"CRE26797","CRE26797","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"7239","WBGene00081797",0.276763313384372,0,0,0,0.401138794930622,0.188876774841468,"CRE26807","CRE26807","","",NA,NA,NA,NA,NA,NA,NA,NA
"7240","WBGene00081796",0.0922544377947908,0,0,0,0,0,"CRE26808","CRE26808","","",NA,NA,NA,NA,NA,NA,NA,NA
"7241","WBGene00071284",0,0,0.175019841255569,0,0.250711746831639,0,"CRE26810","CRE26810","DNA-directed DNA polymerase","DNA polymerase, palm domain superfamily, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CBN22175 | WBGene00160900",23.4127,NA,NA
"7242","WBGene00083105",0.0922544377947908,0,0.612569444394491,0,0.200569397465311,0.0944383874207342,"CRE26827","CRE26827","DNA-directed DNA polymerase","DNA-directed DNA polymerase, family B, mitochondria/virus, DNA polymerase, palm domain superfamily, DNA/RNA polymerase superfamily","C25F9.2 | WBGene00007723",59.2705,NA,NA,"CBN28720 | WBGene00190685",61.3982,NA,NA
"7243","WBGene00074291",0.0922544377947908,0,0.131264880941677,0,0,0,"CRE26828","CRE26828","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7244","WBGene00072448",0,0,0.131264880941677,0,0.100284698732655,0.0944383874207342,"CRE26830","CRE26830","Integrase catalytic domain-containing protein","Chromo/chromo shadow domain, Integrase, catalytic core, Ribonuclease H-like superfamily, Chromo-like domain superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,"CBN32259 | WBGene00194224",52.506,NA,NA
"7245","WBGene00083106",0,0,0,0,0,0,"CRE26831","CRE26831","Trafficking protein particle complex subunit 8","",NA,NA,NA,NA,NA,NA,NA,NA
"7246","WBGene00074290",0.0922544377947908,0,0.262529761883353,0,0.100284698732655,0.0944383874207342,"CRE26832","CRE26832","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,NA,NA,NA,NA
"7247","WBGene00083536",0.207572485038279,0,0,0,0,0,"CRE26833","CRE26833","","",NA,NA,NA,NA,NA,NA,NA,NA
"7248","WBGene00083533",0.0922544377947908,0,0,0,0,0,"CRE26834","CRE26834","V-type proton ATPase subunit G","",NA,NA,NA,NA,NA,NA,NA,NA
"7249","WBGene00083538",0,0,0,0,0,0,"CRE26835","CRE26835","Mediator of RNA polymerase II transcription subunit 7","",NA,NA,NA,NA,NA,NA,NA,NA
"7250","WBGene00074171",0.0691908283460931,0,0.590691964237545,0,0,0,"CRE26847","CRE26847","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class d (Srd)","srd-23 | WBGene00005101",77.2727,"Cbr-srd-23 | WBGene00034461",83.7121,"Cbn-srd-23 | WBGene00153696",85.6061,NA,NA
"7251","WBGene00084574",0.50739940787135,0,0.0437549603138922,0,0.23416477154075,0,"CRE26854","CRE26854","SERPIN domain-containing protein","Serpin domain, Serpin superfamily, Serpin superfamily, domain 1, Serpin superfamily, domain 2",NA,NA,"CBG31101 | WBGene00284862",9.68523,NA,NA,NA,NA
"7252","WBGene00075093",0,0.559369413909789,0,0,0.100284698732655,0,"CRE26856","CRE26856","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase","Glycosyl transferase, family 43, Nucleotide-diphospho-sugar transferases",NA,NA,NA,NA,NA,NA,NA,NA
"7253","WBGene00073343",0.0461272188973954,0,0,0,0,0,"CRE26857","CRE26857","MIF4G domain-containing protein","",NA,NA,"CBG30727 | WBGene00271345",23.6967,"CBN17753 | WBGene00156478",26.5403,NA,NA
"7254","WBGene00073654",0,0,0,0,0,0.165267177986285,"CRE26861","CRE26861","G_PROTEIN_RECEP_F1_2 domain-containing protein","G protein-coupled receptor, rhodopsin-like, GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,"CBG21747 | WBGene00040443",85.9375,"CBN19687 | WBGene00158412",92.5,NA,NA
"7255","WBGene00085371",0.138381656692186,0,0.0875099206277844,0,0.100284698732655,0.283315162262202,"CRE26863","CRE26863","","",NA,NA,NA,NA,NA,NA,NA,NA
"7256","WBGene00074656",0,0,0,0,0,0,"CRE26864","CRE26864","Primosomal protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7257","WBGene00074657",0,0,0.0875099206277844,0,0,0.141657581131101,"CRE26865","CRE26865","Transmembrane protein","Proteolipid membrane potential modulator","W03G9.10 | WBGene00195069",79.7872,"CBG29840 | WBGene00270867",82.9787,NA,NA,NA,NA
"7258","WBGene00075359",0,0,0,0,0,0,"CRE26868","CRE26868","DDE_Tnp_IS1595 domain-containing protein","ISXO2-like transposase domain",NA,NA,NA,NA,NA,NA,NA,NA
"7259","WBGene00074975",0,0,0,0,0,0,"CRE26869","CRE26869","Reverse transcriptase domain-containing protein","Protein of unknown function DUF1280","Y47H9C.9 | WBGene00012952",33.8337,NA,NA,NA,NA,"CJA34435 | WBGene00210282",10.0462
"7260","WBGene00074357",0,0,0,0,0,0.897164680496975,"CRE26870","CRE26870","","","R09E10.2 | WBGene00011172",35.1111,"CBG01653 | WBGene00024857",44.8889,NA,NA,NA,NA
"7261","WBGene00075933",0,0,0,0.495793878097831,0,0,"CRE26871","CRE26871","Protein kinase domain-containing protein","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site",NA,NA,"CBG01655 | WBGene00024859",69.5035,"CBN30668 | WBGene00192633",57.0922,"CJA04158 | WBGene00123363",65.9574
"7262","WBGene00078342",0,0,0.175019841255569,0,0,0.283315162262202,"CRE26876","CRE26876","","Cystine-knot cytokine",NA,NA,NA,NA,NA,NA,NA,NA
"7263","WBGene00070133",0.0216797928817758,0,0.0126889384910287,0,0,0,"CRE26881","CRE26881","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA15419 | WBGene00134623",56.7073
"7264","WBGene00074605",0,0,0.350039682511138,0,0,0.00944383874207342,"CRE26882","CRE26882","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class v (Srv)","srv-11 | WBGene00005722",71.1207,"Cbr-srv-11 | WBGene00034503",70.2586,"Cbn-srv-11 | WBGene00149955",78.4483,"Cjp-srv-11 | WBGene00131239",53.4483
"7265","WBGene00075374",0.50739940787135,0,0,0,0,0,"CRE26883","CRE26883","CASPASE_P20 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7266","WBGene00073859",0.230636094486977,0,0.131264880941677,0,0.0501423493663277,0,"CRE26884","CRE26884","DNA-directed DNA polymerase","DNA-directed DNA polymerase, family B, mitochondria/virus, DNA polymerase, palm domain superfamily, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7267","WBGene00075273",0,0,0,0,0,0,"CRE26889","CRE26889","Tyr recombinase domain-containing protein","Integrase, catalytic domain, Integrase/recombinase, N-terminal, DNA breaking-rejoining enzyme, catalytic core, Integrase-like, catalytic domain superfamily, AP2-like integrase, N-terminal domain",NA,NA,NA,NA,NA,NA,NA,NA
"7268","WBGene00079400",0,0,0,0,0,0,"CRE26890","CRE26890","YqaJ domain-containing protein","Restriction endonuclease  type II-like, PD-(D/E)XK endonuclease-like domain superfamily, YqaJ viral recombinase",NA,NA,NA,NA,NA,NA,NA,NA
"7269","WBGene00074249",0.0461272188973954,0.374777507319559,0.0437549603138922,0,0.0335953740754396,0,"CRE26893","CRE26893","HTH CENPB-type domain-containing protein","Transposase, Synechocystis PCC 6803, DDE superfamily endonuclease domain, HTH CenpB-type DNA-binding domain, DNA binding HTH domain, Psq-type, Homeobox-like domain superfamily, Trp repressor/replication initiator",NA,NA,NA,NA,"CBN15225 | WBGene00153950",46.9349,"CJA08743 | WBGene00127945",56.705
"7270","WBGene00076989",0.0922544377947908,0,0.0875099206277844,0,0.100284698732655,0.0944383874207342,"CRE26897","CRE26897","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7271","WBGene00074482",0,0,0,0,0,0,"CRE26901","CRE26901","Chaperone protein DnaK","Chaperone DnaK, Heat shock protein 70 family, Heat shock protein 70, conserved site, Heat shock protein 70kD, peptide-binding domain superfamily, Heat shock protein 70kD, C-terminal domain superfamily, ATPase, nucleotide binding domain",NA,NA,NA,NA,NA,NA,NA,NA
"7272","WBGene00080121",0,0,0,0,0,0,"CRE26902","CRE26902","Ornithine carbamoyltransferase","",NA,NA,NA,NA,NA,NA,NA,NA
"7273","WBGene00081070",0,0,0,0,0,0,"CRE26911","CRE26911","MULE domain-containing protein","MULE transposase domain",NA,NA,NA,NA,NA,NA,NA,NA
